Run,Operation,Implementation,Datatype,Matrix Size,MetricType,Value
0,1,Python_DirectExec,int32,4096,Memory Consumption,376.2890625
0,1,Python_DirectExec,int32,4096,Average CPU Load,28.65
0,10,Python_DirectExec,int32,4096,Execution Time,19.52779221534729
0,10,Python_DirectExec,int32,4096,Memory Consumption,375.3125
0,10,Python_DirectExec,int32,4096,Average CPU Load,28.046153846153842
0,5,Python_DirectExec,int32,4096,Execution Time,33.04525089263916
0,5,Python_DirectExec,int32,4096,Memory Consumption,376.83203125
0,5,Python_DirectExec,int32,4096,Average CPU Load,29.12272727272727
0,1,Python_DirectExec,int8,8192,Execution Time,19.52929425239563
0,1,Python_DirectExec,int8,8192,Memory Consumption,763.3828125
0,1,Python_DirectExec,int8,8192,Average CPU Load,27.04615384615385
0,10,Python_DirectExec,int8,8192,Execution Time,66.08853077888489
0,10,Python_DirectExec,int8,8192,Memory Consumption,657.3125
0,10,Python_DirectExec,int8,8192,Average CPU Load,27.50681818181818
0,5,Python_DirectExec,int8,8192,Execution Time,117.16354274749756
0,5,Python_DirectExec,int8,8192,Memory Consumption,677.04296875
0,5,Python_DirectExec,int8,8192,Average CPU Load,27.491025641025633
0,1,Python_DirectExec,uint64,2896,Execution Time,3.0086214542388916
0,1,Python_DirectExec,uint64,2896,Memory Consumption,242.97265625
0,1,Python_DirectExec,uint64,2896,Average CPU Load,31.65
0,10,Python_DirectExec,uint64,2896,Execution Time,10.517764568328857
0,10,Python_DirectExec,uint64,2896,Memory Consumption,246.57421875
0,10,Python_DirectExec,uint64,2896,Average CPU Load,26.54285714285714
0,5,Python_DirectExec,uint64,2896,Execution Time,16.52600646018982
0,5,Python_DirectExec,uint64,2896,Memory Consumption,246.828125
0,5,Python_DirectExec,uint64,2896,Average CPU Load,28.55454545454546
0,1,Python_DirectExec,uint8,8192,Execution Time,15.022234201431274
0,1,Python_DirectExec,uint8,8192,Memory Consumption,245.546875
0,1,Python_DirectExec,uint8,8192,Average CPU Load,28.879999999999995
0,10,Python_DirectExec,uint8,8192,Execution Time,66.09988355636597
0,10,Python_DirectExec,uint8,8192,Memory Consumption,246.75390625
0,10,Python_DirectExec,uint8,8192,Average CPU Load,27.570454545454538
0,5,Python_DirectExec,uint8,8192,Execution Time,120.16933345794678
0,5,Python_DirectExec,uint8,8192,Memory Consumption,246.828125
0,5,Python_DirectExec,uint8,8192,Average CPU Load,27.84749999999999
0,1,Python_Shared_Mem,f64,2896,Execution Time,6.008961915969849
0,1,Python_Shared_Mem,f64,2896,Memory Consumption,928.9453125
0,1,Python_Shared_Mem,f64,2896,Average CPU Load,26.85
0,10,Python_Shared_Mem,f64,2896,Execution Time,6.009754419326782
0,10,Python_Shared_Mem,f64,2896,Memory Consumption,935.0703125
0,10,Python_Shared_Mem,f64,2896,Average CPU Load,32.8
0,5,Python_Shared_Mem,f64,2896,Execution Time,9.013607501983643
0,5,Python_Shared_Mem,f64,2896,Memory Consumption,917.8359375
0,5,Python_Shared_Mem,f64,2896,Average CPU Load,30.55
0,1,Python_Shared_Mem,f32,4096,Execution Time,7.511986255645752
0,1,Python_Shared_Mem,f32,4096,Memory Consumption,1647.91796875
0,1,Python_Shared_Mem,f32,4096,Average CPU Load,29.24
