Run,Operation,Implementation,Datatype,Matrix Size,MetricType,Value
0,5,Python_SysArg,int64,1000,Execution Time,3.0045526027679443
0,5,Python_SysArg,int64,1000,Memory Consumption,140.5
0,5,Python_SysArg,int64,1000,Average CPU Load,11.5
0,5,Python_SysArg,int64,2896,Execution Time,13.517843008041382
0,5,Python_SysArg,int64,2896,Memory Consumption,310.54296875
0,5,Python_SysArg,int64,2896,Average CPU Load,13.322222222222225
0,5,Python_SysArg,int64,5792,Execution Time,51.06589341163635
0,5,Python_SysArg,int64,5792,Memory Consumption,891.29296875
0,5,Python_SysArg,int64,5792,Average CPU Load,13.279411764705884
0,9,Python_SysArg,int64,100,Execution Time,1.5024867057800293
0,9,Python_SysArg,int64,100,Memory Consumption,119.75
0,9,Python_SysArg,int64,100,Average CPU Load,21.1
0,9,Python_SysArg,int64,1000,Execution Time,1.5025179386138916
0,9,Python_SysArg,int64,1000,Memory Consumption,138.5390625
0,9,Python_SysArg,int64,1000,Average CPU Load,16.1
0,9,Python_SysArg,int64,2896,Execution Time,4.506291627883911
0,9,Python_SysArg,int64,2896,Memory Consumption,310.05859375
0,9,Python_SysArg,int64,2896,Average CPU Load,15.666666666666666
0,9,Python_SysArg,int64,5792,Execution Time,16.521411657333374
0,9,Python_SysArg,int64,5792,Memory Consumption,889.421875
0,9,Python_SysArg,int64,5792,Average CPU Load,12.98181818181818
0,10,Python_SysArg,int64,100,Execution Time,1.502558946609497
0,10,Python_SysArg,int64,100,Memory Consumption,118.26171875
0,10,Python_SysArg,int64,100,Average CPU Load,21.4
0,10,Python_SysArg,int64,1000,Execution Time,1.5024185180664062
0,10,Python_SysArg,int64,1000,Memory Consumption,140.44140625
0,10,Python_SysArg,int64,1000,Average CPU Load,21.3
0,10,Python_SysArg,int64,2896,Execution Time,7.5102105140686035
0,10,Python_SysArg,int64,2896,Memory Consumption,309.3671875
0,10,Python_SysArg,int64,2896,Average CPU Load,14.540000000000001
0,10,Python_SysArg,int64,5792,Execution Time,30.03875231742859
0,10,Python_SysArg,int64,5792,Memory Consumption,888.90234375
